1,"if not you'll have to wait around or go outside and back into the main building where there's more showers."
-1,"There also isn't a communal area to hang out so that reduces the social aspect a bit."
1,"The hostel is in front Red Light,"
2,"is closer to the central station."
-1," The clenear enter in your room before the check out and i was in the bathroom, i didn't like this situation!"
-1,"this was my first time to Europe and to a hostel."
-1,"I've visited several countries now and so far Aivengo has been a GREAT hostel."
3,"i recommend it to every one."
2,"The location is the best, as soon as you walk out you already have everything Amsterdam has to offer; bars, restaurants, coffee-shops, red-light, mini-markets, magic shops, metro station."
1,"i was amazed of all the things that are available from the door step of this hostel."
2," now the staff, this guys are really cool, very helpful and very nice."
-1,"I found the staff really helpful - especially the guy who checked me in and who shared my thoughts on how awful birthdays are!"
2,"The location is great and there was a really nice feel to this place - obviously I was also lucky with the people in my dorm."
-1,"The dorm was really big, lots of space and not very noisy."
1,"I would stay here again!"
2,"Thank you :)"
-1,"Towels are not free as it is mentioned in their web site."
1,"It cost 1€."
1,"A nice cheap hostel."
1,"Was a bit hesitant about staying in a 20 bed dorm"
2,"was good."
2,"Showers were great."
-1,"Only complaint I have is that they left the door to the dorm open from 9am letting noise from reception in and making it hard to sleep in."
2,"So bring your earplugs/eyemask."
1,"Also note the lock out 4-6am."
2,"They only provide 1 blanket, so I brought 1 of my own,"
1,"to be honest the heating is turned up enough that it was sufficient for me."
1,"I did hear a guy next to the window complain"
1,"."
2,"Bring something warm to sleep in."
-1,":) The staff at the desk were sooo helpful and welcoming."
2,"Thank you!"
2,"This hostel was close to Centraal Station, downtown Amsterdam, and the staff was really nice."
-1,"You do get what you pay for and there seemed to be no heat in the hostel when I visited in February."
-1,"No biggie considering what I saved in money."
-1,"The only suggestions I would make is to remove the non-functioning door (serves as a window now?)"
-1,"they have in the mixed dorm room because it lets the cold in and you can hear everybody's conversation smoking outside through that door."
1,"You get what you pay for!"
-1,"The 4 person room was very very basic and the bunk beds were like sleeping on rocks,"
2,"after being on the lash all day its somewhere to crash."
1,"The shower was really good and the location was 5 mins from everywhere, i think the receptionist was a bit hangover on our arrival"
2,"a pleasant guy."
-1,"Would recommend if your a group of mates after a bed with a roof over your head and thats it, which close to the station and main bars etc"
2,"The dorms were nice and clean."
-1,"The only problem was that there was only one shower for 10 girls to share."
3,"So there was a lot of waiting... The location was excellent!"
2,"I'd definitely stay there again."
1,"Only 2 plug points"
2,"we enjoyed our stay a lot!!"
2,"it was a really nice place."
2,"i recommend this to all first timers and experienced travelers."
2,"I think the best thing about this hostel is the location."
1,"They had warm water."
1,"Nothing else!"
-1,"We stayed in a twin room with a bathroom."
-1,"It was the smallest and most uncomfortable room I’ve ever stayed."
-1,"Moreover, you can’t use half of the room as the ceiling gets lower and lower."
1,"It was in the sixth floor and they didn’t offer any help"
1,"I had asked for it."
-1,"The room was not that clean."
1,"The bathroom looked so so,"
1,"I had to clean someone else’s hairs in the tiny shower cabin.Bathroom had a folding door which was broken."
-1,"In other words there was no door in the bathroom."
-1,"We complained about it; they told they would fix it,"
-1,"they simply ignored it."
-1,"The beds were terrible."
-1,"We woke up each time we turned around and it was not possible not to turn as you feel the bedsprings in your back."
-1,"There were no extra blankets and we slept with our coats and hats."
1,"The staff needs social training."
-1,"Most probably he felt how disappointed we were"
-1,"instead of trying to compensate, he avoided eye contact."
-1,"When I complained about the hairs in the bathroom, they only looked at each other and didn’t say one single word to us."
-1,"If we had had more time in Amsterdam, we would have definitely tried to find somewhere else."
-1,"I would never ever recommend Aivengo Hostel to any of my friends."
1,"Horrid!"
2,"Good in general."
-1,"some facility is not sufficient, such as socket and pantry."
-1,"Even not a single socket in the room that 20 people stay."
2,"Perfectly adequate!"
1,"Would stay here again."
2,"My friend and I were in the 10 bed female dorm and we had a great stay."
-1,"Everyone else in the full room was very respectful and quiet."
-1,"This isn't a party hostel, it's a place to sleep."
2,"I felt that everything was clean and the beds were surprisingly comfortable."
2,"I also liked that the female dorm is 10 separate beds, not bunk beds."
1,"The room is very large and felt airy."
2,"It even has a nice little balcony too!"
1,"As a heads up, there is a red light corner nearby"
2,"Great experience at Aviengo Hostel."
2,"The staff was very kind and helpful throughout my stay."
2,"The hostel is in a great location, and the beds were very comfortable."
2,"Overall, a great stay that satisfied all my needs."
-1,"We had a private room."
2,"It was clean and safe, which is all we really asked for."
-1,"Staff were helpful if we had a query."
1,"Would stay again."
1,"no air con"
1,"its in a great location the size of bathroom and shower room was a joke"
-1,"its decent no one wanted to talk to each other and there was no way meeting new people"
2,"5 of us from the US stayed at this hostel and loved it."
-1,"We chose the women's mixed dorm and it definitely was the way to go."
-1,"The room was a huge loft with a giant window over looking Spuitstraat St. The location is perfect in the center of the city."
1,"10/15 minute walk to Anne Frank/ Dam Square & many other attractions."
2,"This hostel is also super close to Grand Central Station which is great for travelers ."
2,"The front desk tenant was so helpful & sweet, and we had free wifi."
1,"Room was cleaned daily."
1,"Ok."
-1,"The room is really closed, no sun coming in."
-1,"Nice location, and for the money, it worths!"
-1,"22 beds in a dorm... Cheap, gets the job done."
1,"Staff was friendly, shitters are tiny,"
1,"I'm also a large American."
-1,"Actually there is nothing special thing except the location."
-1,"It takes only 5 mintes from central station."
-1,"Staff at front desk exactly do what he had to do neither kind or rude."
-1,"I stayed in 20mix dorm and it smelled bad"
1,"can be bearable."
2,"I stayed with my friend in the 10 female dorm and it was spacious."
2,"There is a bathroom, a kitchen with microwave and fridge in the dorm."
2,"Wifi is strong in the room."
2,"The location of the hostel is excellent and it is just five minutes away from the station and easy to locate."
-1,"Average for a hostel"
-1,"price is far too high for what you get"
2,"Great location, good staff."
-1,"Atmosphere was slightly lacking with little to no common area,"
1,"taking a few steps out into the city fixed that."
-1,"The staff are unfriendly and rushed me out before the check out time"
-1,"From all the hostels I have stayed, this is the worst."
-1,"Price is abaurdly high (I paid 45 euros per night) and quality is way too poor."
-1,"Cleanliness is too poor, bed sheets look like they have been around for 20 years and they wash them every 2 months."
2,"There is just 2 rooms of 20 people and 4 toilets and 4 showers for all of them."
1,"I have to say that is well located and staff try to be helpful."
2,"The location of this hostel is spot on!"
-1,"It is very near to Amsterdam Centraal and places of attraction is within walking distance which is very, very convenient."
2,"The staffs are very helpful and friendly."
1,"Hostel has everything you need"
-1,"it's quite expensive."
2,"The location is great as it's a 5 min walk from Centraal Station and you can walk to some main attractions."
-1,"Hostel lacks a friendly, warm atmosphere."
2,"The staff was really good and helpfull, cosy place!"
2,"If i go back to amsterdam i will deffenitly live there again!"
-1,"They should communicate the hosts that they would be separated in two different rooms and if there is no possibility to change, do everything that's possible to help."
-1," They were really unpolite."
-1,"The hostel is not bad.It's a VERY low-cost hostel which is good for people who don't really care to have a nice stay"
-1,"just a place to sleep."
-2," Our room was next to the entrance and there was no real window or something.Because of that,the whole room was smelling.The toilets are next to the entrance and the "reception" and you can see everything which is pretty uncomfortable.Fortunately enough,toilets and rooms were not dirty."
-1," At this point,I would like to comment that the staff was horrible."
2,"Very good location only."
-1,"Dirty facilities, bad atmosphere, no kitchen facilities."
-1,"The only thing I liked from Aivengo Hostel was that the bathrooms were clean and the staff members were nice to us."
-1,", the Hostel's reception/ living room is too small and uncomfortable."
-1,"I was staying in a 22-beds room, I think they can be rearrange, somehow, in a more organized way, so it would give a more private appearance."
-1," In addition, there is only ONE plug for the 22 beds, so it was impossible for me to charge my cel phone and my camera."
-1,"OveralI, I don't recomend the hostel."
-1,"Five of us stayed in the female 10 bed dorm."
-1,"A key was required to get into the room and the main door."
2,"We also had lockers so we always felt secure."
2,"Staff were friendly and helpful."
-1,"We didn't hang out in the hostel much as we preferred to do our own thing so this place was ideal for what we needed."
-1,"We would stay here again."
2,"Great place."
2,"Warm and cosy with sparks of vintage style."
-1,"there is only one plug for each dorm of 20 people which is not convenient and the lockers are quite small."
2," Apart from them very nice conditions and clean to stay, easy access to many fun places in Ams."
2,"hey everyone!"
-1," it wasnt a bad stay - and with a room that holds 20 people, it often depends on the individuals,"
1,"there wasnt a real feel of cleanliness."
-1,"i was in an upper bunk-bed - a thin matrices held up by thin metal beams and on thick pole through the centre pressing through the bed and into my back - which wasnt particularly comfortable and the locker felt like it had been forcefully opened before...  it wasnt a bad stay and served its purpose, and the price was fine..."
-2,"Really colorfull place, the 20 people room only has a small window, so there is a lack of air circulation."
2,"Despite that, beds are really comfortable and the staff is really nice."
-1,"There is no kitchen!"
2,"Just a spot with a microwave."
-1,"I would still chose this hostel next time!"
-1,"The room smelt so bad."
-1,"There were no kitchens, the mugs were too dirty to use."
1,"The bed sheets seemed very worrying."
-1,"Hostel staff barely spoke to us."
-1,"They didn't give any guidance as in where to go and just seemed indifferent."
-1,"People didn't talk to others in the same room."
-1,"It was kinda depressing to live in."
-1," I know for the price probably we couldn't ask more,"
2,"maybe just some better sheets and a smile will make a difference."
2,"The location is great and it's a good place to stay if you don't need to cook and if you don't mind not having a comunal area."
2,"Really nice room, with a lot of space and private bathroom per room."
2,"It is located in a nice street, easy to find and near the train station."
2,"The staff was kind, friendly and helpfull."
2,"Really enjoyed my stay there, one of the best hostels I've ever been."
2,"Very nice staff, useful tipps for sightseeing stuff."
-1,"Cosy atmosphere, especially for peeps who like cats - Andar, we will miss u!"
1,"My room was supposed to be a 10-bed room"
-1,"there were 13 beds there on the first night I stayed."
-1,"The building is quite old and there's no stove to use."
2,"everything was quite clean and the location is perfect."
1,"Would recommend."
1,"They did what they could with the space."
2,"it is located in charming golden age building with small communal space and two large dorm rooms."
2,"Staff is very friendly and helpful, and hygiene is very good considering how much people it accommodates."
2,"Location is superb, within a short walking distance to dam, red light etc."
-1,"Pretty small place with minimal facilities,"
2,"makes up for it by being in in a great location."
2,"Amsterdam is pretty expensive,"
-1,"18/14 Euro for a Weekend/Weekday bed is a little on the pricey end."
-1,"Since megadorms are the only option here, you might get rudely interrupted by other drunk hostellers late at night if you're not into that sort of thing yourself."
1,"Nice, clean and cheap hostel."
1,"Close to everything ;)"
2,"In general this was a good hostel."
2,"It's definitely well priced and was the cheapest we found in Amsterdam."
-1,"The biggest issue we had was the lack of any common area; it's just a check in desk, two large dorms with beds and then a shared bathroom."
-1,"The staff was helpful, and had plenty of maps."
-1,"There is a one euro charge for towels,"
2,"lockers are free which is nice!"
2,"I would definitely recommend bringing shower shoes"
1,"."
2,"This hostel was really great!"
-1,"We were very warmly welcomed."
2,"The room was really big and very clean."
2,"The bathroom was incredible!"
-1,"It's a good and cheap place if u wanna just sleep."
1,"."
-1,"There are more hostels closer to the red light, which is where most of the things happen."
-1,"I missed a place to meet new people."
-1,"stayed 2 nights in a 4 bed private room."
1,"has private bathroom."
2,"really nice for the price."
2,"great location."
-1,"No common areas, a little bit noisy in the room I stayed."
-1,"Good if you're looking for a cheap hostel"
1,"."
-1,"I stood in the 20 bed dorm and I like my experience very much."
2,"The room was very big so the 20 people had some space to move around and also the decoration was very nice."
2,"The showers and toilets very clean and the hostel is very weel situated just near by the central station."
3,"Perfect location, friendly and welcoming staff and I will definitely be coming back!"
-1,"1) They should buy pesticides against moulds 2) Latted frames instead of card boards for ALL beds would be nice 3) Basins and shower only with folding door and not separated - can take ours till you can get in front of the mirror/basin 4) Not very logic, if you book a GIRLS ONLY room,"
-1,"a room allocated to this one being for private use (or rented as well) and there are MALES in there crossing your FEMALE room several times a day without knocking 5) 10 persons in room + 2 "private" - 1 toilet"
2,"This hostel was really cool!"
-1,"We wanted to find one of the cheapest place, where to stay during the night in downtown."
-1,"Despite the fact we stood with 20 people in one room, no one disturbed the others and so we could sleep like Sleeping Beauties."
1,"Just expected the towel for free, which wasn´t ("
-1,"just for 1 euro) and one of the shower was a bit weaker,"
-1,"there was dryer (which saved my space in luggage)."
3,"I can very recommend this hostel and definitely will stay there next time again!"
2,"Best hostel ever!!!"
2,"Good things: Excellent location, kind staff and suitable place to socialize with other people."
-1,"Bad things: Baths and things smell a bit damp, no everyday cleaning, i didn't feel comfortable in bed."
-1,"No plugs close to beds, for 22 people room, just 2 plugs which is senseless."
3,"Absolutely fantastic stay !"
2,"warm comfortable cosy beds !"
2,"I would have liked more socket points in the walls please!"
-1,"2 plugs are not adequate for 20 people to share !"
1,"If at all possible place sockets by beds !?"
2,"the room is very cool."
1,"we are from russia"
-1,"we still feel cold in the room."
-1,"i suggest put some portable heater and some carpets on the floor."
2,"All and all, everything else is perfect."
3,"Extremely friendly and helpful Staff; I wish I had known that there is no living room there :P aprat from that, all great!"
1,"Thank you!!"
-1,"The only thing that was missing was a room for everybody to hang out."
1,"."
-1,"and the kitchen only contains hot water cooker and a micro wave, so prepare for that ;)."
-1,"It's not worth the price."
-1,"The hostel closes from 4 am until 6 am, during this time you can't go inside de hostel."
-1,"They say everything closes at 1, not true, I saw myself leaving the party earlier because I didn't want to be lock outside, it was very cold."
-1,"Everything looks durty and smells bad."
-2,"No comum area, no kitchen, no place to charge phones, jus 2 wall outlets in a room with 22 people."
2,"I have been to amsterdam earlier and I can say this hostel can break the fun of the place."
-2,"We stayed in a mixed dorm which was ok, the only problem was that some of the walls and some of the dorm was dirty- there was chewing gum stuck onto the wall next to my bed and some of the room mates were really loud......"
1,"."
1,"which is to be expected in a room full of 20 people."
-1,"there is no good atmosphere as you will find in most hostels because there is no living room where everyone can meet or no events organized to make people meet"
2,"other than that, everything is perfect."
3,"the room is clean and spacious and so well located !"
3,"I will recommend this hostel to any of my friends who would like to spend a few days in Amsterdam regardless what they want to do - shopping, clubbing, sightseeing - !"
2,"Hostel is really close to city center."
2,"The hostel was in a brilliant location!"
1,"Within walking distance of major attractions."
2,"The 10 bed female dorm was very large and pretty with a nice little balcony."
1,"The cooking facilities were simple"
-1,"useful (fridge, microwave, kettle, freezer)."
-1,"The room had a decent sized en suite with a toilet, shower and bath (be careful the shower gets very hot)."
-1,"Radiators with temperature control meant I was never too hot.All in all great value for money as I only spent €25 for 3 nights."
3,"Highly recommended!"
2,"Fairly good location, rooms were pretty horrendous, shared with well over 20 people even"
2,"our booking was with 20."
-2,"The beds were extremely uncomfortable, and there was no communal area which would have at least improved it a bit"
2,"Great hostel, great location close to dam square and the red light district."
1,"Super close to the station!"
2,"We had a private room and it was huge with kitchen and bathroom and really nice views."
-1,"Only bad thing was carrying bags up 5 stories"
-1,"the building was old so it was understandable!"
2,"Definitely would stay again!"
2,"Great spot for startingnout in Amsterdam."
2,"Big dorms , great staff , and attractions/coffeeshops right around the corner"
2,"Well localized and nice decoration."
-1,"Common toilets for everyone,"
-1,"I didn't have to wait to use."
-1,"The staff on the first time was very gentle and helpful, on the other hand, in the morning everyone was rushed by an attendent which was in a very bad mood and we weren't even able to stay in the common area due to the cleaning, it was quite stressful."
-1,"No kitchen, just a microwave and some appliances next to the wc's."
1,"The rest was ok."
-1,"Expensive for a 20 beds dorm, really cold in the rooms at night and no possibilitiy to get an extra blanket, cold water in the shower."
-1,"Unconvenient curfew, NO facilities (bikes rental, kitchen, bar, parties, pub crawls, free walking tours...)."
1," "
-1,"awesome location, just 3 minutes walking from Jordaan, the Centraal Station and the Red Light District."
2,"Great price great location"
2,"It is a good hostel for the price you pay."
1,"Adequate,"
-1,"not exceptional."
-1,"It did the job with no frills."
-1,"It would have been great to have a communal area to talk / hang out."
1,"There was a couch in the female 10 bed dorm,"
-1,"obviously when you want to chat with your friends at midnight this is not ideal for the people who are trying to sleep!"
-1,"Your other option was just a couple of couches in the reception area, which isn't great."
-1,"  Biggest turn off for me was that there was no door to the bathroom in the 10 bed female dorm!!!!"
2,"A great little hostel to stay at if you want to be in the middle of everything!"
1,"Stayed for 6nights Got to meet a lot of people!"
-1,"The owner and his wife were really helpful and super friendly and accommodating with useful information and tips while travelling!"
2,"Owner was discussing renovations for the place and I think they have some great ideas in store!"
2,"Would most certainly stay again at this hostel!"
1,"PRIME location mins away from central station and bars/food market stores!!!"
1,":)"
-1,"The staff here were extremely rude and unhelpful."
-1,"I was very very glad"
3,"I got moved to the female dorm, having a kitchen was a ."
1,"You can find cheaper and better hostels."
1,"No atmosphere what so ever."
1,"Only good thing is the free towel and location."
2,"Excellent value for money."
-1,"Clean as possible for a room for 20 people."
-1,"More quiet and calme than the others hostels in the same area because is not a hostel/pub."
2,"The location and the very good internet are the best things."
-1,"People sleeping there were not friendly."
-1,"of course you cannot do anything about it."
1,"Other than that, your hostel was perfect :)"
2,"I stayed in the female only dorm which was really nicely decorated and set up."
2,"Good price, good location, would stay again if I visited amsterdam."
2,"Very good position; the staff was really kind and happy to give me all informations."
-1,"this hostel was different from the ones I have stayed in, it had done its job."
2,"I had a blast here, it was very fun."
3,"I stays in a 10 bedroom female dorm and I love it!"
-1,"You didn't have much privacy in the bathrooms,"
-1,"that only made it easier to chat with everyone"
-1,"A larger kitchen area would be needed, and if possible not right outside toilets and showers, which is kinda disgusting"
-1,"If I ever came back to Amsterdam I would definitely stay here again."
-1,"The staff was extremely knowledgeable and accommodating to our group's needs, and overall the facilities were clean and pretty good, especially considering how cheap it was to stay there."
1,"The location was solid, about 10 minutes from Anne Frank House and the Red Light district, and then probably 25-30 minutes walking to the city center of Amsterdam (e.g. Vondelpark, Van Gogh museum, etc)."
2,"Nice atmosphere in the dorm, friendly staff, super Location, fair Price - would definately come back!"
-1,"The kitchen consists of a fridge, kettle and microwave with some pots - which kind of limits your cooking options."
-1,"room needed vacuming, and the hall way was also very dirty."
1,"Alot of staris!!"
-1,"We had to wait a few extra hours to check in when it specifically said 11 am on the paperwork."
-1,"the room was not quiet and ten girls in one bathroom was a bit much"
2,"it was In a great location and clean overall."
2,"The best thing about Aivengo is the location: it's central to a ton of different things and walking distance from Centraal station (so no cab from the airport!)"
1,","
2,"just far away enough from the Red Light District that the street was cute and uncrowded and quiet-ish at night."
-1,"The staff wasn't especially friendly,"
-1,"the beds, room and bathroom all were clean."
-1,"We stayed in the 10-bed female dorm, which had its own kitchen and bathroom."
1,"Don't expect anything fancy,"
3,"it is a great deal!"
3,"The room was really spacious and clean along with being very close to the station!"
1,"Would definitely stay there again if I went back to Amsterdam :)"
1,"Had a 3-4 hour wait when we arrived"
1,"we were told it would be ready."
1,"Room was unclean."
1,"Room was freezing."
-1,"Stayed at the Movenpick hotel in the city centre before and it was roughly the same price(on offer) and was amazing compared to this 'hostel'."
2,"I thought the value was good for what this hostel offered"
-1,"it was most definitely not the best hostel experience I have ever had."
2,"Great location."
2,"We stayed in a twin-private, which was super cute and clean."
1,"Had to climb a lot of stairs,"
3,"the beautiful common area and kitchen are worth it."
-1,"Simply put, this is a place to sleep."
-1,"Don't expect a common room or kitchen because there's not."
1,"Only a microwave and mini fridge."
2,"Aside from that the best part about the hostel is its location which is an easy walk to the station and historic/nightlife spots."
1,"Perfect."
2,"Amsterdam Cribs is the best hostel I have ever been."
2,"The manager is very kind, helped us a lot."
-1,"The room is clean and tidy, as well as the kitchen."
2,"In an excellent location, for those interested very close to the red light district."
1,"thats about it, probably one of the cheapest hostels we could find,"
2,"it shows."
-1,"Huge rooms with 20 people, I could feel every bar on my bed as I was sleeping and the toilets, common room, reception and showers are all in the same room"
1,"didnt feel clean."
2,"Lovely spacious room."
-1,"The only downsides were the lack of kitchen facilities (just a microwave) and the lack of common room."
2,"A nice hostel, one of the cheapest in Amsterdam - would recommend!"
-1,"We took a room for 4 persons."
-1,"It was like having a small flat in the center of Amsterdam!"
-1,"Staff very relaxed and tolerant, loved the hostel, the only thing that sucked - matresses are too thing making the sleeping uncomfortable"
-1,"One of the staff at night is not very helpful."
-1,"Staff could be more professional, i don't ask for top hat and tails reception"
-1,"think all male members of staff should wear a t-shirt!"
2,"Nice room, good view, good bathrooms."
1,"Rooms all clean."
2,"I was in a 10 female bed dorm; it was quite spacious and had a great view outside!"
-1,"The beds were basically cots and while not super comfortable, definitely noisy."
2,"The location makes this place!"
-1,"There's no common room/lounge, which is unfortunate"
2,"again the location is great!"
-1,"They cancelled my booking because of the arrival time."
3,"Very good location, close to the train station and the city center !"
-1,"no commun leaving room or real kitchen (just a tiny fridge and a micro-wave)."
1,"Fine if you want just have somewhere to sleep,"
-1,"unpleasant to stay during the day, not convivial at all."
1,"Doors are always open and the staff not watching on."
3,"Aivengo Hostel is totally amazing!"
-1,"I stayed in a room with other 9 girls for 3 nights and everything was perfect."
2,"The staff was very kind and the room was clean and very comfortable, also the position is perfect to visit Amsterdam: just 2 minutes walking from the Dam."
2,"I really reccomend it!"
1,"An average hostel."
-1,"Located very close to central station; easy to find."
2,"Very close to the street, so it was pretty loud at nights."
2,"it was nice that it was non-smoking."
1,"Staff were friendly enough."
2,"The place was cleaned every morning, and surprisingly clean everywhere, especially for being in a 20 bed dorm."
-1,"No common area; in general it was a pretty standard hostel for a good price, centrally located,"
-1,"nothing special."
2,"Incredibly near everything, great staff, secure, always a very clean place (stood there for 10 days)."
-1,"There is indeed some problems,"
-1,"that's why is called a youth hostel: I (we) don't care."
2,"Best benefit-cost."
2,"Very dingy spot."
-1,"The hostel needs WAY more cleaning."
1,"Staff merely mopped."
-1,"Staff also could be more friendly."
1,"Only pros are the location and the wifi."
-1,"The hostel was the worst hostel i have ever been."
-1,"I will never go to that place again."
-1,"Horrible staff, smelly rooms, no security for your stuff."
-1,"It was horrible."
-1,"Totally not worth the money."
1,"Warning!"
-1,"The doors close at 4am and don't open until 6am and you are not allowed back in until 6am."
-1,"They won't let you open the door to let anyone in either."
-1,"Very stupid rule."
1,"The staff member was still there even after the doors were closed."
-1,"It made no sense and sleeping on the street in front of the hostel wasn't fun."
-1,"I will not stay here again or any place with a curfew."
-1,"Security was only average because it had lockers for valuables."
2,"The code to get in the rooms is easy to guess because you can see on the keypad."
-1,"Atmosphere was rubbish."
-1,"Beds are way to close together I felt like I was sleeping with the guy in the adjacent bed his head as so close to me."
-1,"Area isn't that nice"
1,"was close to the station."
-1,"If I was to visit Amsterdam again I'd stay out nearer the museumplein."
-1,"I stayed in a separate apartment with 3 friends."
-1,"We were walked over by a staff member and shown everything we needed to know and got a city map that was extremely useful."
-1,"The room was very basic"
2,"clean and comfortable, location was great close to everything."
-1,"No problems at all felt safe and comfortable."
2,"Overall decent hostel for the price."
-1,", our 'ten bed female room' consistently had twelve girls in it, eleven beds and a mattress on the floor."
-1,"We also had issues with a male staff walking in the room while girls were changing, no knock or any warning at all."
2,"Location was great, close to all."
-1,"We booked a 12 bed room and it was very spacious, we all had plenty of space and we were given our own lockers for a small deposit."
-1,"The location was perfect, it was in walking distance of central station and the majority of other sites in Amsterdam."
1,"The kitchen is a joke!"
2,"Location is great."
-1,"Two blocks walk from Central station."
-1,"Ten Minute walk to red light/Mid Daam."
-1,"And the street outside is almost never deserted, which is a plus for a girl like me who was travelling alone."
-1,"  I stayed in a 11 bed female dormitory."
2,"It was very cute, and the facilities were decent minus the fact that we didnt have hot water for two nights."
2,"that got fixed pretty quick."
-1,"  I would stay in this hostel again."
2,"It's location is great."
2,"Good thing about this property is the location and they have lockers."
-1,"  Bad things: there is no kitchen (only microwave), there is a curfew (would be amazing if they had told that when I was checking in), no living room/chill out area, they switch on the lights in the rooms at 9am (WTF?!!)"
-1,"and put some loud music so everyone wakes up in time for check out."
2,"There are two very nice receptionists"
-2,"the other two were so rude and helpless and the beds are very uncomfortable."
-1,"  Hope this helps!"
2,"Very good location!"
-2," Shower without hot water, loud because it is in the centre, horrible stairs..."
-1,"I was in a group of four when we arrived and the staff upgraded us to a private room for four."
1,"This was fabulous."
1,"The room"
1,"was a few blocks down from the hostel- basically we had our own apartment from which we could come and go privately."
1,"This was very nice except we had no atmosphere, no chance to meet other people."
-1,"We never went back to the main hostel except for check out."
-1,"If you're looking to meet people and have the excitement of hostel life, this might prove disappointing."
-1,"We'd stay there again for sure."
3,"I really loved this hostel."
1,"The room was clean and big."
-1,"The only bad thing is that u have to climb a lot of small stairs"
-1,"all the buildings in Amsterdam center are like that."
1,"The location is close to the Red Light District"
-1,"it is a safe street and no noisy."
-1,"I made the discumfortable discovery that my bed was partly broken (the steel bed base was partly unsoldered) and thus almost prevented me to sleep."
-1," Besides, there hardly is anything to cook : only a microwave hoven and some dishes."
1,"There wasn(t even a table and some chairs to seat around."
2,"Great location"
2,"the five flights of stairs was a bit of a shock, great view from the top"
1,"!"
2,"Was decent enough for 2 nights"
-1,"the flooring was ripped and wasn't too clean."
-1,"Looked like it needed a lick of paint."
1," Good location"
1,"."
2,"Very clean place, the staff was very helpful and the location was great, its near the red light and central station"
2,"Loved this hostel!!!"
2,"Great location and nice clean rooms."
1,"Kitchen with refrigerator & a bathroom in the room."
2,"This hostel is nice because it is close to everything and a quiet place to come home to after a night out."
1,"Basically a big room with 10 single beds"
-1,"because it was so big you didnt feel cramp at all and no bunks which was great."
2,"There is an ensuite and a kitchenette."
1,"Everything is expensive in Amsterdam"
2,"this was confortable and in a good location making it a short walk - met some lovely Girls in the all female dorm."
-1,"For the price, this hostel could use more plugs, more personnal rooms, a lobby..."
-1,"Stayed for 2 weeks it was spot on."
-1,"Mattresses a little on the thin side and yes they do just fold up the blankets for the next person"
2,", you regularly see the showers and toilets being cleaned as well as the rooms being swept."
2,"And a hip hop/rap wake-up call every morning, cool."
1,"Bizarrely decorated."
2,"Good location to the north part of Amsterdam"
1,"we found it quite hard to find."
-1,"Wifi wasn't great and computers were very slow."
-1,"It was extremely small, not great for meeting people."
1,"It had lockers"
-1,"they didn't seem that hard to break into,"
1,"our stuff remained safe."
-1,"Stayed for 3 nights, the third night was a Friday and the price doubled which made the stay no where near worth the money."
2,"The location is great, and the staff is very friendly."
-1,"The place is rather small, and it's a little unconfortable in that sense,"
2,"otherwise it's a good choice"
2,"Of all the places we had stayed on our trip, this hostel was one of the best."
-1,"Really really spacious rooms with a ensuite bathroom and kitchen ("
1,"not working at the time)."
1,"Fairly central, a bit further up the road,"
-1,"really close to Centraal station (only about 5-10 minute walk) and everything in Amsterdam is walkable/cyclable anyway."
3,"Really would recommend this hostel!"
2,"Aivengo is a quite well located hostel.I stayed with a friend for 2 nights,and we were satisfied.There were no special safety facilities for your luggage.Everything there was a safe,where you should leave as a deposit 10 euros in the reception and use the key until you go away.In general it was a good hostel.One annoying thing was the curfew between 4 and 6 am,which make you rush back to the hostel,in the chance of being locked out up to 6 am,one thing you should really bear in mind."
1,"."
1,"This hostel was a big disapointment."
-1,"They did not have a kitchen, the staff were unhelpful and unfriendly, it seemed like the place, especially the toilets never got cleaned."
-1,"I would not reccomend this hostel to anyone."
2,"Aivengo was great, friendly welcoming atmosphere, fantastic location and very good value for money."
1,"I will definately be going back at some point."
2,"Very well situated, i just wish it would have been a little bit more clean."
2,"Great place to meet people."
1,"It's very basic,"
1,"clean, safe and very central :)"
3,"Staff is absolutely amazing."
1,"They go out of their way to make you feel at home."
1,"Not much space to meet other people,"
2,"there's lots to do around!"
-1,"5 min walk to Dam Square and Red Light District plus all the best coffee shops, 10 mins to Anne Frank house, 20 to the big museums and Vondelpark."
-1,"Staff was very accommodating and diligent."
2,"You can still certainly meet other travelers,"
2,"an actual common room and kitchen would be excellent."
1,"Not the cleanest"
2,"I found everyone who stayed there tried their hardest to be respectful of the space and keep it clean."
-2,"The beds are very bad, and you only have a small blanket, so at night you could freeze."
-1,"the showers were very poorly installed and needed fixing."
-1,"there was grime down the sides of my bed and only a mattress liner, no actual mattress like the other beds so ended up using two mattress liners and doubling them up."
1,"seriously need double glazing!"
-1,"it was so clear to hear everything outside i may as well of slept on the pavement with my mattress liners."
2,"The hostel had a good location,"
-1,"the facilities were poor."
-1,"Just a refridgerator in the bathroom and there were'nt really a "hang out spot" there."
2,"for for a night or two it works just fine!"
2,"I had an awesome experience here."
2,"Everything was great, the staff could have definitely been more friendly"
1,"!"
2,"Really enjoyed my stay in Amsterdam would definetly stay at the Aivengo hostel again if I went back to Amsterdam."
1,"The 20 bed room is pretty easy to get into"
-1,"you get a locker so not fussed."
1,"Missing a common room to meet people if you are a single traveller."
